[PiCamera @ factory.py:85][DEBUG] 2017-10-27 00:19:55,347: Logging to: logs/2017_Oct_27/PiCamera/00_19_55.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 00:19:55,412: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 00:19:55,816: PiCamera initialized: <picamera.camera.PiCamera object at 0x703e2a58>
[PiCamera @ picamera.py:129][INFO] 2017-10-27 00:19:55,817: Warming up camera
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:08,267: [log buffer start]
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,221: ISO File Writing: |====                | (24/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,222: ISO File Writing: |=====               | (25/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,222: ISO File Writing: |=====               | (26/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,223: ISO File Writing: |=====               | (27/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,224: ISO File Writing: |=====               | (28/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,224: ISO File Writing: |=====               | (29/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,225: ISO File Writing: |======              | (30/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,225: ISO File Writing: |======              | (31/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,226: ISO File Writing: |======              | (32/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,227: ISO File Writing: |======              | (33/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,236: ISO File Writing: |======              | (34/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,238: ISO File Writing: |=======             | (35/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,239: ISO File Writing: |=======             | (36/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,241: ISO File Writing: |=======             | (37/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,244: ISO File Writing: |=======             | (38/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,245: ISO File Writing: |=======             | (39/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,248: ISO File Writing: |========            | (40/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,250: ISO File Writing: |========            | (41/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,252: ISO File Writing: |========            | (42/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,253: ISO File Writing: |========            | (43/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,255: ISO File Writing: |========            | (44/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,257: ISO File Writing: |=========           | (45/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,260: ISO File Writing: |=========           | (46/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,260: ISO File Writing: |=========           | (47/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,265: ISO File Writing: |=========           | (48/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,266: ISO File Writing: |=========           | (49/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,267: ISO File Writing: |==========          | (50/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,268: ISO File Writing: |==========          | (51/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,269: ISO File Writing: |==========          | (52/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,269: ISO File Writing: |==========          | (53/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,270: ISO File Writing: |==========          | (54/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,275: ISO File Writing: |===========         | (55/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,281: ISO File Writing: |===========         | (56/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,282: ISO File Writing: |===========         | (57/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,283: ISO File Writing: |===========         | (58/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,284: ISO File Writing: |===========         | (59/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,284: ISO File Writing: |============        | (60/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,285: ISO File Writing: |============        | (61/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,286: ISO File Writing: |============        | (62/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,286: ISO File Writing: |============        | (63/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,287: ISO File Writing: |============        | (64/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,287: ISO File Writing: |=============       | (65/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,288: ISO File Writing: |=============       | (66/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,288: ISO File Writing: |=============       | (67/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,289: ISO File Writing: |=============       | (68/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,289: ISO File Writing: |=============       | (69/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,290: ISO File Writing: |==============      | (70/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,291: ISO File Writing: |==============      | (71/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,292: ISO File Writing: |==============      | (72/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,293: ISO File Writing: |==============      | (73/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,294: ISO File Writing: |==============      | (74/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,295: ISO File Writing: |===============     | (75/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,295: ISO File Writing: |===============     | (76/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,297: ISO File Writing: |===============     | (77/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,298: ISO File Writing: |===============     | (78/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,299: ISO File Writing: |===============     | (79/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,299: ISO File Writing: |================    | (80/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,300: ISO File Writing: |================    | (81/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,300: ISO File Writing: |================    | (82/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,301: ISO File Writing: |================    | (83/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,302: ISO File Writing: |================    | (84/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,302: ISO File Writing: |=================   | (85/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,303: ISO File Writing: |=================   | (86/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,307: ISO File Writing: |=================   | (87/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,309: ISO File Writing: |=================   | (88/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,310: ISO File Writing: |=================   | (89/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,310: ISO File Writing: |==================  | (90/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,311: ISO File Writing: |==================  | (91/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,311: ISO File Writing: |==================  | (92/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,312: ISO File Writing: |==================  | (93/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,312: ISO File Writing: |==================  | (94/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,313: ISO File Writing: |=================== | (95/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,314: ISO File Writing: |=================== | (96/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,314: ISO File Writing: |=================== | (97/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,315: ISO File Writing: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,316: ISO File Writing: |=================== | (99/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:21:38,316: 
[PiCamera @ picamera.py:181][DEBUG] 2017-10-27 00:21:38,321: Conversion complete! Removing temp file: 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-6.mp4.h264'
[PiCamera @ picamera.py:186][INFO] 2017-10-27 00:21:38,345: Wrote video to 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-6.mp4.h264'
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:21:40,596: [log buffer start]
[DEBUG, 1509078092.9162543]: PiCamera image received: ImageMessage(t=1509078092.9162374, n=59)
[DEBUG, 1509078092.9890678]: PiCamera image received: ImageMessage(t=1509078092.9890513, n=60)
[DEBUG, 1509078093.0246377]: PiCamera image received: ImageMessage(t=1509078093.0246205, n=61)
[DEBUG, 1509078093.090737]: PiCamera image received: ImageMessage(t=1509078093.0907197, n=62)
[DEBUG, 1509078093.1239274]: PiCamera image received: ImageMessage(t=1509078093.1239092, n=63)
[DEBUG, 1509078093.159854]: PiCamera image received: ImageMessage(t=1509078093.1598358, n=64)
[DEBUG, 1509078093.226314]: PiCamera image received: ImageMessage(t=1509078093.2262948, n=65)
[DEBUG, 1509078093.261535]: PiCamera image received: ImageMessage(t=1509078093.261517, n=66)
[DEBUG, 1509078093.337148]: PiCamera image received: ImageMessage(t=1509078093.3371303, n=67)
[DEBUG, 1509078093.3693619]: PiCamera image received: ImageMessage(t=1509078093.3693464, n=68)
[DEBUG, 1509078093.4355059]: PiCamera image received: ImageMessage(t=1509078093.4354866, n=69)
[DEBUG, 1509078093.47237]: PiCamera image received: ImageMessage(t=1509078093.4723532, n=70)
[DEBUG, 1509078093.5473733]: PiCamera image received: ImageMessage(t=1509078093.547351, n=71)
[DEBUG, 1509078093.5814002]: PiCamera image received: ImageMessage(t=1509078093.5813806, n=72)
[DEBUG, 1509078093.646546]: PiCamera image received: ImageMessage(t=1509078093.6465278, n=73)
[DEBUG, 1509078093.679599]: PiCamera image received: ImageMessage(t=1509078093.6795838, n=74)
[DEBUG, 1509078093.7125013]: PiCamera image received: ImageMessage(t=1509078093.712484, n=75)
[DEBUG, 1509078093.7495272]: PiCamera image received: ImageMessage(t=1509078093.7495096, n=76)
[DEBUG, 1509078093.814023]: PiCamera image received: ImageMessage(t=1509078093.8140047, n=77)
[DEBUG, 1509078093.8543718]: PiCamera image received: ImageMessage(t=1509078093.8543549, n=78)
[DEBUG, 1509078093.9257407]: PiCamera image received: ImageMessage(t=1509078093.9257233, n=79)
[DEBUG, 1509078093.9585311]: PiCamera image received: ImageMessage(t=1509078093.9585123, n=80)
[DEBUG, 1509078093.991099]: PiCamera image received: ImageMessage(t=1509078093.9910815, n=81)
[DEBUG, 1509078094.0562882]: PiCamera image received: ImageMessage(t=1509078094.0562701, n=82)
[DEBUG, 1509078094.1216252]: PiCamera image received: ImageMessage(t=1509078094.1216063, n=83)
[DEBUG, 1509078094.1560717]: PiCamera image received: ImageMessage(t=1509078094.1560528, n=84)
[DEBUG, 1509078094.1892378]: PiCamera image received: ImageMessage(t=1509078094.1892183, n=85)
[DEBUG, 1509078094.2220416]: PiCamera image received: ImageMessage(t=1509078094.222024, n=86)
[DEBUG, 1509078094.2647042]: PiCamera image received: ImageMessage(t=1509078094.2646856, n=87)
[DEBUG, 1509078094.3358119]: PiCamera image received: ImageMessage(t=1509078094.3357925, n=88)
[DEBUG, 1509078094.3687098]: PiCamera image received: ImageMessage(t=1509078094.3686945, n=89)
[DEBUG, 1509078094.401039]: PiCamera image received: ImageMessage(t=1509078094.4010215, n=90)
[DEBUG, 1509078094.4854608]: PiCamera image received: ImageMessage(t=1509078094.4853575, n=91)
[DEBUG, 1509078094.5184119]: PiCamera image received: ImageMessage(t=1509078094.5183938, n=92)
[DEBUG, 1509078094.5512848]: PiCamera image received: ImageMessage(t=1509078094.5512674, n=93)
[DEBUG, 1509078094.5946975]: PiCamera image received: ImageMessage(t=1509078094.594681, n=94)
[DEBUG, 1509078094.6640031]: PiCamera image received: ImageMessage(t=1509078094.6639867, n=95)
[DEBUG, 1509078094.7285368]: PiCamera image received: ImageMessage(t=1509078094.7285159, n=96)
[DEBUG, 1509078094.7606764]: PiCamera image received: ImageMessage(t=1509078094.7606592, n=97)
[DEBUG, 1509078094.834951]: PiCamera image received: ImageMessage(t=1509078094.8349316, n=98)
[DEBUG, 1509078094.86835]: PiCamera image received: ImageMessage(t=1509078094.8683326, n=99)
[DEBUG, 1509078094.9103854]: PiCamera image received: ImageMessage(t=1509078094.910368, n=100)
[DEBUG, 1509078094.9752762]: PiCamera image received: ImageMessage(t=1509078094.9752567, n=101)
[DEBUG, 1509078095.0084743]: PiCamera image received: ImageMessage(t=1509078095.0084577, n=102)
[DEBUG, 1509078095.0861719]: PiCamera image received: ImageMessage(t=1509078095.0861533, n=103)
[DEBUG, 1509078095.1195261]: PiCamera image received: ImageMessage(t=1509078095.1195087, n=104)
[DEBUG, 1509078095.1844232]: PiCamera image received: ImageMessage(t=1509078095.1844058, n=105)
[DEBUG, 1509078095.2239232]: PiCamera image received: ImageMessage(t=1509078095.2239065, n=106)
[DEBUG, 1509078095.3078773]: PiCamera image received: ImageMessage(t=1509078095.3078585, n=107)
[DEBUG, 1509078095.3402855]: PiCamera image received: ImageMessage(t=1509078095.3402677, n=108)
[DEBUG, 1509078095.373222]: PiCamera image received: ImageMessage(t=1509078095.3732047, n=109)
[DEBUG, 1509078095.4393]: PiCamera image received: ImageMessage(t=1509078095.43928, n=110)
[DEBUG, 1509078095.4809842]: PiCamera image received: ImageMessage(t=1509078095.48096, n=111)
[DEBUG, 1509078095.5582254]: PiCamera image received: ImageMessage(t=1509078095.5582085, n=112)
[DEBUG, 1509078095.5942976]: PiCamera image received: ImageMessage(t=1509078095.5942805, n=113)
[DEBUG, 1509078095.6276867]: PiCamera image received: ImageMessage(t=1509078095.6276703, n=114)
[DEBUG, 1509078095.6625702]: PiCamera image received: ImageMessage(t=1509078095.6625533, n=115)
[DEBUG, 1509078095.7371702]: PiCamera image received: ImageMessage(t=1509078095.7371526, n=116)
[DEBUG, 1509078095.7782161]: PiCamera image received: ImageMessage(t=1509078095.7781987, n=117)
[DEBUG, 1509078095.8430862]: PiCamera image received: ImageMessage(t=1509078095.8430696, n=118)
[DEBUG, 1509078095.9094906]: PiCamera image received: ImageMessage(t=1509078095.9094722, n=119)
[DEBUG, 1509078095.9422462]: PiCamera image received: ImageMessage(t=1509078095.9422266, n=120)
[DEBUG, 1509078096.0070338]: PiCamera image received: ImageMessage(t=1509078096.0070174, n=121)
[DEBUG, 1509078096.0474222]: PiCamera image received: ImageMessage(t=1509078096.0474052, n=122)
[DEBUG, 1509078096.083512]: PiCamera image received: ImageMessage(t=1509078096.0834928, n=123)
[DEBUG, 1509078096.1218615]: PiCamera image received: ImageMessage(t=1509078096.1218455, n=124)
[DEBUG, 1509078096.186908]: PiCamera image received: ImageMessage(t=1509078096.1868896, n=125)
[DEBUG, 1509078096.255764]: PiCamera image received: ImageMessage(t=1509078096.255746, n=126)
[DEBUG, 1509078096.2976804]: PiCamera image received: ImageMessage(t=1509078096.2976635, n=127)
[DEBUG, 1509078096.330448]: PiCamera image received: ImageMessage(t=1509078096.3304281, n=128)
[DEBUG, 1509078096.3716118]: PiCamera image received: ImageMessage(t=1509078096.3715932, n=129)
[DEBUG, 1509078096.4083514]: PiCamera image received: ImageMessage(t=1509078096.4083264, n=130)
[DEBUG, 1509078096.4807851]: PiCamera image received: ImageMessage(t=1509078096.4807665, n=131)
[DEBUG, 1509078096.552393]: PiCamera image received: ImageMessage(t=1509078096.5523758, n=132)
[DEBUG, 1509078096.586117]: PiCamera image received: ImageMessage(t=1509078096.5860984, n=133)
[DEBUG, 1509078096.6185658]: PiCamera image received: ImageMessage(t=1509078096.618546, n=134)
[DEBUG, 1509078096.6839314]: PiCamera image received: ImageMessage(t=1509078096.6839137, n=135)
[DEBUG, 1509078096.7500422]: PiCamera image received: ImageMessage(t=1509078096.750024, n=136)
[DEBUG, 1509078096.782291]: PiCamera image received: ImageMessage(t=1509078096.7822735, n=137)
[DEBUG, 1509078096.8508894]: PiCamera image received: ImageMessage(t=1509078096.8508723, n=138)
[DEBUG, 1509078096.91601]: PiCamera image received: ImageMessage(t=1509078096.9159899, n=139)
[DEBUG, 1509078096.9556363]: PiCamera image received: ImageMessage(t=1509078096.9556186, n=140)
[DEBUG, 1509078096.99011]: PiCamera image received: ImageMessage(t=1509078096.990092, n=142)
[DEBUG, 1509078097.0227985]: PiCamera image received: ImageMessage(t=1509078097.0227811, n=143)
[DEBUG, 1509078097.0877266]: PiCamera image received: ImageMessage(t=1509078097.0877082, n=144)
[DEBUG, 1509078097.1543422]: PiCamera image received: ImageMessage(t=1509078097.1543083, n=145)
[DEBUG, 1509078097.1925566]: PiCamera image received: ImageMessage(t=1509078097.1925395, n=146)
[DEBUG, 1509078097.2567325]: PiCamera image received: ImageMessage(t=1509078097.2567155, n=147)
[DEBUG, 1509078097.3220286]: PiCamera image received: ImageMessage(t=1509078097.3220098, n=148)
[DEBUG, 1509078097.3947113]: PiCamera image received: ImageMessage(t=1509078097.3946927, n=149)
[DEBUG, 1509078097.427026]: PiCamera image received: ImageMessage(t=1509078097.4270067, n=150)
[DEBUG, 1509078097.4615493]: PiCamera image received: ImageMessage(t=1509078097.461532, n=151)
[DEBUG, 1509078097.5285037]: PiCamera image received: ImageMessage(t=1509078097.528485, n=152)
[DEBUG, 1509078097.59499]: PiCamera image received: ImageMessage(t=1509078097.594969, n=153)
[DEBUG, 1509078097.6281638]: PiCamera image received: ImageMessage(t=1509078097.6281462, n=154)
[DEBUG, 1509078097.6951137]: PiCamera image received: ImageMessage(t=1509078097.6950934, n=155)
[DEBUG, 1509078097.7275379]: PiCamera image received: ImageMessage(t=1509078097.7275212, n=156)
[DEBUG, 1509078097.8009346]: PiCamera image received: ImageMessage(t=1509078097.8009179, n=157)
[DEBUG, 1509078097.8334477]: PiCamera image received: ImageMessage(t=1509078097.833429, n=158)
[DEBUG, 1509078097.8728871]: PiCamera image received: ImageMessage(t=1509078097.8728702, n=159)
[DEBUG, 1509078097.9390566]: PiCamera image received: ImageMessage(t=1509078097.9390392, n=160)
